"id","Bud.Cluster","Flower","Fruit","institutionCode","specificEpithet","recordedBy","eventDate","year","month","day","verbatimEventDate","county","locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters"
4011670,1,2,3,"UNLV","sativus","C.R. Annable","3/30/83",1983,3,30,"30-Mar-83","Inyo","Funeral Mts, Furnace Creek, disturbed rdside, Death Valley NM",36.448637,"-116.858505","WGS84",250
2211615,2,2,8,"OBI","sativus","Dave Ouimette","4/17/83",1983,4,17,"17-Apr-83","San Bernardino","immediately east of Highway 330, a quarter of a mile north of Highland Avenue",34.13982,"-117.18875","WGS84",400
4064454,0,11,26,"UCSC","sativus","Susan Fox","5/22/83",1983,5,22,"5/22/83","Santa Cruz","near east entrance into Natural Bridges State Park",36.952736,"-122.058317","WGS84",352
1202028,1,9,29,"RSA","sativus","Margaret Murphy","5/1/83",1983,5,1,"5/1/83","Riverside","Dry riverwash located in the north section of parcel 475-090-006, lot 20 Moreno Acres of the unincorporated area known as Sunnymead.",33.960017,"-117.233864","WGS84",5000
202479,3,6,22,"OBI","sativus","M. J. Erwin","11/11/83",1983,11,11,"11-Nov-83","San Mateo","Around Daggett residence, 100 yds W of Old Canada Rd, within property limits of Filoli Center, Canada Rd, Woodside",37.47017,"-122.31277","WGS84",1000
1089689,0,6,19,"RSA","sativus","Ruben R. Flores","4/23/83",1983,4,23,"23-Apr-83","San Diego","One mile inland from the ocean in Pacific Beach, San Diego. In a canyon north of the cul de sac of Dawes Ave. Just off Ingrahm Blvd. The canyon runs NE-SW for about a mile.",32.80406,"-117.24253","WGS84",3000
202459,0,7,5,"OBI","sativus","Dan Harrington","2/7/84",1984,2,7,"7-Feb-84","San Luis Obispo","1/4 mi up Montecito Rd, Cayucos, off hwy 1, side of rd",35.440693,"-120.869456","WGS84",1024
202492,6,15,3,"OBI","sativus","S. M. Inman","5/25/83",1983,5,25,"25-May-83","San Luis Obispo","Pecho Study Site, Los Osos. 1/2 mi on Pecho Valley Rd past jctn of Pecho Rd. Rt on dirt road after 'deer' sign, to S of dirt rd",35.307721,"-120.858154","WGS84",500
292926,1,10,23,"UCSB","raphanistrum","Wayne R. Ferren","5/7/83",1983,5,7,"5/7/83","Santa Barbara","La Purisima Mission State Historic Park; 2 km. NE of Lompoc City Limit; in cultivated field",34.67821,"-120.42949","WGS84",3999
3792194,12,22,22,"FSC","sativus","Kay Woods","4/16/84",1984,4,16,"16-Apr-84","Fresno","On Montana de Oro bench above bluff at cove.",35.27447,"-120.89102","WGS84",400
4567199,1,7,3,"SFSU","sativus","L. Fry","2/19/84",1984,2,19,"19-Feb-84","San Mateo","Half Moon Bay at Pillar Point Harbor; field next to parking lot",37.503058,"-122.48389","WGS84",301
637694,0,12,35,"RSA","sativus","Robert MacGregor","5/19/84",1984,5,19,"19-May-84","Riverside","Lake Elsinore, CA Hwy 74, 1 mi W of junction with 15E Freeway, N side of road.",33.7038029,"-117.3513246","WGS84 ",3999
2866542,0,0,1,"MACF","sativus","Gary Sampson","2/10/85",1985,2,10,"10-Feb-85","San Bernardino","Bane Canyon",33.93626539,"-117.700295","WGS84 ",2213
1826642,3,28,23,"HSC","sativus","M. Roantree","6/11/85",1985,6,11,"11-Jun-85","Humboldt","E side of Trinidad Head, near entrance",41.056309,"-124.148895","WGS84",75
633444,5,14,5,"IRVC","raphanistrum","F. M. Roberts","4/11/85",1985,4,11,"11-Apr-85","Orange","Dana Point Headlands: Weyerhaeuser Horticultural Research Station property",33.46264477,"-117.7105745","WGS84 ",3999
2057404,2,21,33,"CHSC","raphanistrum","R. A. Schlising","3/23/85",1985,3,23,"3/23/85","Butte","Richvale Vernal Pools, 1/4 mile s of junction Hwy 162 to Oroville and Hwy 99; along the latter and across from Thermalito Afterbay. T19N R02E S24",39.490833,"-121.687778","NAD83",402
1826582,1,5,16,"HSC","sativus","P.A. Daly","3/12/86",1986,3,12,"12-Mar-86","Humboldt","Trinidad Head",41.0541,"-124.1503","WGS84",453
202484,4,11,16,"OBI","sativus","Mike Stiles","5/21/86",1986,5,21,"21-May-86","San Luis Obispo","1 mi S of Tefft Ave on S Oakglen ave, Nipomo",35.02532,"-120.46438","WGS84",2000
633454,0,2,17,"IRVC","sativus","F. M. Roberts","4/3/85",1985,4,3,"3-Apr-85","Orange","Irvine: Irvine Ranch, just east of McArthur, 1.4 km W UCI campus center",33.645769,"-117.857968","WGS84",2600
1459130,1,14,20,"UCR","sativus","G.R. Ballmer","3/25/86",1986,3,25,"3/25/86","Los Angeles","El Segundo Dunes, back edge of the beach just west of Los Angeles International Airport",33.94000898,"-118.4386751","WGS84 ",3999
1299035,5,21,6,"DAV","sativus","Steve Daniel","4/13/86",1986,4,13,"13-Apr-86","Colusa","California: Colusa Co. Bear Valley, 7.6 mi N of hwy 20 along Bear Valley rd. elev. ca. 1300 ft.",39.174874,"-122.455656","WGS84",5210
4020835,1,9,18,"UNLV","sativus","Misquez E","5/16/87",1987,5,16,"16-May-87","Riverside","Santa Ana Mts, Walker Basin, 2 mi on Avenida de Oro from Jct with Rancho CA Rd & 4.7 mi W of I-15",33.49968,"-117.20393","WGS84",1500
2079339,1,6,39,"CHSC","sativus","Roger Thom","5/26/87",1987,5,26,"5/26/87","Contra Costa","2800 block of Buena Vista Ave. Walnut Creek.",37.925,"-122.073611","NAD83",402
634125,2,7,13,"IRVC","raphanistrum","Fred M. Roberts Jr.","1/11/88",1988,1,11,"11-Jan-88","Orange","Laguna Beach: Temple Hill, rim of Park Canyon, Temple Hills Drive, 2.4km NNE Cactus Point",33.54672,"-117.760917","WGS84",600
2107639,1,10,22,"CHSC","sativus","Richard R. Halse","2/22/87",1987,2,22,"2/22/87","Sonoma","Along State Hwy. 121, .4 mile E of its junction with State Hwy. 116 at Big Bend in the Sonoma Valley. T05N R05W S",38.238611,"-122.455","NAD83",402
202496,4,17,12,"OBI","sativus","Steve Myers","2/1/88",1988,2,1,"1-Feb-88","Riverside","Boulder Springs dev, immed SE of intersection ofhwy 60 and Nason St, Moreno Valley",33.933333,"-117.183333","WGS84 ",3999
304590,4,18,18,"UCSB","sativus","Pang, Benton","5/8/88",1988,5,8,"5/8/88","Ventura","Emma Wood State Beach picnic area, mid dunes 200 yards west of railroad tracks, 1/2 mile from entrance kiosk",34.278536,"-119.311455","WGS84",1000
304562,0,4,4,"UCSB","sativus","Moles, R.","5/15/88",1988,5,15,"5/15/88","Santa Barbara","Corner of Hollister Ave. and Los Carneros Rd., Goleta",34.434282,"-119.85365","WGS84",1500
1459128,4,38,35,"UCR","sativus","A.C. Sanders","5/18/88",1988,5,18,"5/18/88","Los Angeles","El Segundo Dunes, immediately west of Los Angeles International Airport & Pershing Drive, & east of Vista Del Mar Blvd.",33.93333,"-118.43333","WGS84 ",3999
388921,0,4,3,"SDSU","sativus","Reiser, Craig H.","3/24/89",1989,3,24,"3/24/89","San Diego","Camp Joseph Pendleton MCB. San Diego County, California. Base Section: Margarita.",33.2375,"-117.39583","WGS84 ",1609
4567202,2,11,7,"SFSU","raphanistrum","Sharon Hampton","4/27/91",1991,4,27,"27-Apr-91","Marin","Ca 2 mi e of Lagunitas; along shdr Sir Francis Drake Blvd, hwy marker A103/10.26",38.01443,"-122.666008","WGS84",500
4564841,0,4,8,"SFSU","sativus","Sharon Hampton","5/18/91",1991,5,18,"18-May-91","Marin","Tiburon Peninsula, bordering Tiburon Blvd, 30 m se of junc. w/ Rockhill Dr.",37.888303,"-122.477348","WGS84",50
3503027,1,1,0,"UCJEPS","sativus","Tim Ross","2/23/91",1991,2,23,"Feb 23 1991","Los Angeles","Whittier Hills (Puente Hills), Upper Turnbull Canyon, 1/5 air mi wnw of Turnbull Canyon Road x Skyline Drive Upper Turnbull Canyon; Whittier Hills (Puente Hills), Upper Turnbull Canyon",33.997511,"-118.002684","WGS84",805
4567201,1,2,4,"SFSU","raphanistrum","L. Ngim","3/15/92",1992,3,15,"15-Mar-92","Contra Costa","on 1/3 acre plot, San Miguel Drive and El Camino Corto, 47 m from street to yard",37.89098,"-122.04648","WGS84",100
202475,0,1,35,"OBI","sativus","Larry Kelly","10/1/88",1988,10,1,"1-Oct-88","San Luis Obispo","Pismo marsh between Pismo State Beach campground and Grand Ave",35.11692,"-120.62917","WGS84",661
3270997,5,5,7,"UCJEPS","raphanistrum","Tim Ross, Annette H. Ross","7/29/91",1991,7,29,"Jul 29 1991","Los Angeles","Elephant Hill, n-most point of the Puente Hills, West Pomona Elephant Hill; West Pomona, Puente Hills, Elephant Hill",34.055411,"-117.793080","WGS84",805
1367983,0,3,2,"DAV","raphanistrum","G. F. Hrusa","3/22/92",1992,3,22,"22-Mar-92","San Joaquin","San Joaquin County: Caswell Memorial State Park.",37.695299,"-121.183039","WGS84",1000
468986,1,4,9,"SD","sativus","Frank F. Gander","4/18/40",1940,4,18,"4/18/40","San Diego","Herron Ranch near DeLuz.",33.43751,"-117.32043","WGS84",4001
1320905,1,13,16,"DAV","sativus","C. DeCrona and R. Davis","4/5/92",1992,4,5,"5-Apr-92","Sacramento","Sacramento Co.: Cosumnes River Preserve Plant Inventory; east of Point Meadow.",38.266549,"-121.427985","WGS84",2872
1000363,4,8,8,"RSA","sativus","Andrew Haimov","5/23/92",1992,5,23,"5/23/92","Riverside","20 meters west of Davis Road, 1 1/2 miles north of Ramona Expressway, San Jacinto Wildlife area.",33.87012,"-117.12441","WGS84",2000
3904095,1,8,2,"LA","sativus","Barry A. Prigge","5/7/92",1992,5,7,"7-May-92","San Bernardino","Mojave Desert; Apple Valley; NW end of flats E of Upper Mojave River Narrows and S of granite hills",34.533002,"−117.283871","WGS84",100
610294,3,24,18,"SFV","sativus","R. K. Stachelek","4/14/92",1992,4,14,"14-Apr-92","Los Angeles","San Gabriel Mountains; Sylmar. Stetson Ranch Park.",34.33,"-118.48","WGS84",1000
1828885,1,2,2,"HSC","raphanistrum","D. Atwood","3/29/93",1993,3,29,"29-Mar-93","Orange","Huntington Beach along Beach Blvd., 0.5 mi. N of the beach",33.6563,"-117.9884","WGS84",400
304565,1,4,1,"UCSB","sativus","Rubenstein, R.","2/5/93",1993,2,5,"2/5/93","Santa Barbara","Abandoned Devereux Estate field",34.412326,"-119.877539","WGS84",1000
202464,0,28,25,"OBI","sativus","Debora Guillot","7/8/93",1993,7,8,"8-Jul-93","San Luis Obispo","San Simeon State Park. W section of San Simeon State Park",35.5914,"-121.1186","WGS84",486
1537502,5,20,2,"UCR","sativus","G.P. Schultz","4/1/94",1994,4,1,"4/1/94","Monterey","Jade Cove near Los Padres National Forest",35.90694,"-121.4625","WGS84",3999
6040951,1,6,0,"CAS","sativus","Vasey, M.; Assistants, SFSU Student","4/29/93",1993,4,29,"4/29/93","San Francisco County","Along Arguello Blvd across from Inspiration Point",37.79171,"-122.45966","WGS84",200
3941717,3,5,20,"RSA","sativus","J. Berkley","4/19/94",1994,4,19,"4/19/94","Orange","Yorba Linda, off of Bastuchury Rd. about 50 yds from Casa Loma Ave.",33.89937,"-117.82461","WGS84",100
610298,2,3,6,"SFV","sativus","J. C. Liu","5/21/94",1994,5,21,"21-May-94","Ventura","Santa Monica Mountains; Rancho Sierra Vista, Wendy Trail, Newbury Park. Where Wendy Road ends on Potrero Road, 0.5 miles south of Lynn Road.",34.15451,"-118.95031","WGS84",150
5764054,7,30,20,"UCR","sativus","Christine Perala","4/25/93",1993,4,25,"4/25/93","Riverside","March Air Force Base [near Box Springs Siding]",33.93667,"-117.28694","WGS84",3999
374522,5,3,1,"SDSU","sativus","Burton, Darren H.","4/19/94",1994,4,19,"4/19/94","San Diego","Mission Trails Regional Park.",32.83861,"-117.045","WGS84",3999
384334,0,14,10,"SDSU","sativus","Gibson, Doug R.","5/10/94",1994,5,10,"5/10/94","San Diego","San Elijo State Park, Cardiff. Location found by GIS Madellion.",33.00806,"-117.26556","WGS84",3999
231694,0,9,5,"UCSC","sativus","S. Levy","5/22/94",1994,5,22,"May 22 1994","Santa Cruz","east side of Younger Lagoon Reserve",36.950879,"−122.066217","WGS84",174
231367,1,8,8,"UCSC","sativus","unknown","4/23/95",1995,4,23,"23-Apr-95","Monterey","Fort Ord, UC Reserve, Site P2",36.68245,"-121.77185","WGS84",150
1333957,4,4,25,"DAV","raphanistrum","J. E. Sandoval","4/23/95",1995,4,23,"23-Apr-95","Merced","Merced Co.: Great Valley Grasslands State Park (encompasses the former Fremont Ford State Recreation Area). South of the town of Stevinson, 1 mi. south of Hwy 140 on Hwy 165.",37.29106,"-120.85946","WGS84",3000
2070005,2,8,10,"CHSC","raphanistrum","Vernon H. Oswald","4/10/95",1995,4,10,"4/10/95","Tehama","Cascade Range Foothills. Dales Lake Ecological Reserve. W side of Manton Rd. (A6) ca. 1 mi n of Dales Station on Hwy. 36, ca. 14 mi ne of Red Bluff. Along the edge of Manton Rd. s of Inks Creek Rd. T29N R02W S35 SW1/4 of NW1/4",40.323889,"-122.065","NAD83",201
202463,0,15,8,"OBI","sativus","David J. Keil","4/6/95",1995,4,6,"6-Apr-95","Santa Barbara","Vandenberg AFB. South Base. Along Honda ridge rd, 2.3 mi E from Coast Rd",34.5907,"-120.604","NAD83",500
1620584,2,14,16,"UCR","sativus","Denise Woodard","8/21/95",1995,8,21,"8/21/95","Riverside","300 acre parcel at west end of Domenigoni Valley, c. 3 miles south of Winchester on the west side of Winchester Rd.",33.65833,"-117.09167","WGS84",3999
1474359,3,13,32,"UCR","sativus","Scott D. White","4/9/96",1996,4,9,"4/9/96","Los Angeles","Marina del Rey area, Ballona Creek floodplain and adjacent N-facing slope, west of Lincoln Blvd. and south of Jefferson Blvd",33.96667,"-118.43333","WGS84",3999
1368047,1,5,6,"DAV","sativus","K. Twitchell","4/21/96",1996,4,21,"21-Apr-96","Yolo","Yolo County: Davis, Road 96 near Russell Boulevard.",38.55,"-121.752778","WGS84",3999
3278418,0,15,24,"UCJEPS","raphanistrum","Vernon H. Oswald, Lowell Ahart","4/15/96",1996,4,15,"Apr 15 1996","Tehama","at the w boundary 1 mi s of Gyle Road (nw of Corning, nw side Sacramento Valley, Thomes Creek Ecological Reserve, CDFG parcel on s side of Gyle Road); Thomes Creek Ecological Reserve, Sacramento Valley",39.994952,"-122.237772","WGS84",805
2137472,0,11,26,"CHSC","sativus","E. Neese","4/22/96",1996,4,22,"4/22/96","Monterey","Fort Hunter Liggett (Cantonment). Rancho Milpitas Housing Area, ca. 2.0 air km due E of San Antonio River, ca. 2.5 air km due W of Ruby Canyon. UTMs (NAD 27, map estimate): zone 10S, 659400 to 659500 E, 3985900 to 3986100 N.",36.00456,"-121.23139","WGS84",3999
1474365,2,7,6,"UCR","sativus","B.G. Pitzer","4/28/96",1996,4,28,"4/28/96","Los Angeles","Harbor City / City of Wilmington, Ken Malloy Harbor Regional Park, at intersection of Pacific Coast Hwy (CA Hwy 1) with Vermont Avenue",33.79028,"-118.29194","WGS84",3999
1467990,2,10,16,"UCR","sativus","B.G. Pitzer","4/30/96",1996,4,30,"4/30/96","Orange","Upper Newport Bay, CA Dept. Fish & Game Ecological Reserve, west of Jamboree Road; Upper Newport Bay",33.64833,"-117.87","WGS84",3999
2071627,0,9,35,"CHSC","raphanistrum","Vernon H. Oswald","5/20/96",1996,5,20,"5/20/96","Tehama","Cascade Range Foothills. Hog Lake Plateau. BLM parcel along Hwy. 36 NE of Red Bluff. On the flood plain of Paynes Creek. T28N R02W S08 NE1/4 of NW1/4",40.298611,"-122.114444","NAD83",402
1474364,1,7,11,"UCR","sativus","George K. Helmkamp","9/22/96",1996,9,22,"9/22/96","San Luis Obispo","along San Simeon Creek, c. 0.2 mile east of CA Hwy 1",35.59472,"-121.12194","WGS84",3999
1474363,6,37,14,"UCR","sativus","A.C. Sanders","4/20/96",1996,4,20,"4/20/96","Riverside","Moreno Valley, north of the San Jacinto Wildlife Area, W side of Davis Road at intersection with Allesandro Blvd.",33.91667,"-117.13333","WGS84",3999
3324477,5,6,2,"UCJEPS","raphanistrum","Barbara Ertter","2/10/97",1997,2,10,"11-Feb-97","Contra Costa","North base of Mount Diablo, vacant lot on Regency Drive (en route to Donner Canyon trailhead).",37.92229,"-121.92622","WGS84",700
1474360,5,16,5,"UCR","sativus","Scott D. White","2/2/97",1997,2,2,"2/2/97","Los Angeles","San Dimas/Pomona area: Bonelli Regional Park, just northwest of Puddingstone Reservoir, south of San Dimas Ave, and east of the I-210 Fwy",34.09167,"-117.81667","WGS84",3999
1474357,1,6,15,"UCR","raphanistrum","Scott D. White","4/4/97",1997,4,4,"4/4/97","Fresno","Kings River Area, east of Centerville, just south of State Hwy 180 (Kings Canyon Road), just north of existing gravel quarry, near Collins Creek",36.725,"-119.475","WGS84",3999
610295,1,13,17,"SFV","sativus","J. N. Hogue","6/13/97",1997,6,13,"13-Jun-97","Los Angeles","Los Angeles, Eagle Rock.",34.13444,"-118.21073","WGS84",2000
1339126,1,4,0,"DAV","raphanistrum","M. Tu","7/16/97",1997,7,16,"16-Jul-97","Sacramento","Sacramento County: Collected from west side of small dirt road approximately 350 m southeast of the Equipment Pad. This road runs adjacent to the east side of the Tall Forest, near the Levee Break area.",38.25,"-121.166667","WGS84",3999
3776580,1,5,21,"DAV","sativus","Buu Huynh","4/28/97",1997,4,28,"28-Apr-97","Sacramento","City of Sacramento, found on a levee along the American River, about 1/2 mile N/W of J Street.",38.57409,"-121.46998","WGS84",4500
1583074,2,6,29,"UCR","raphanistrum","Suzanne Bell","4/8/97",1997,4,8,"4/8/97","San Diego","Mother Grundy Truck Trail",32.66278,"-116.75139","WGS84",3999
202458,1,9,3,"OBI","sativus","D. R. Miller","7/25/97",1997,7,25,"25-Jul-97","San Luis Obispo","Pine Mt Region. In orchard/garden area at 1st gate, San Simeon drainage",35.65391,"-121.042207","WGS84",55
3776588,5,23,29,"DAV","raphanistrum","B. Lamp","5/13/97",1997,5,13,"13-May-97","Yolo","City of Davis. Along Covell Blvd approximately 2 road mi west of the intersection of Covell Blvd. and Sycamore Ln.",38.561535,"-121.800591","WGS84",250
202450,1,17,14,"OBI","raphanistrum","Mary Lea","11/25/97",1997,11,25,"25-Nov-97","San Luis Obispo","Property of Shepherds of Leg bourne, Noyes Rd, Arroyo Grande",35.15377,"-120.58528","WGS84",700
3373130,0,10,30,"UCJEPS","raphanistrum","Jake Ruygt","3/28/98",1998,3,28,"29-Mar-98","Napa","Jameson Canyon, north side near bottom of ridge. Cordelia 7.5' Qua.",38.2211,"-122.2355","WGS84",3999
3544281,0,9,56,"UCJEPS","raphanistrum","Barbara Ertter","5/2/98",1998,5,2,"3-May-98","Contra Costa","Pine Canyon/Stage Road upstream from Dusty Road junction, southwest flank of Mount Diablo.",37.86884,"-121.96555","WGS84",500
387226,0,12,18,"SDSU","sativus","Steinberg, J. Jill","4/5/98",1998,4,5,"4/5/98","Riverside","Ca. 1/4 mile along northern border of Santa Margarita (SDSU) Field Station north of gorge. Specimen was taken from a large patch of plants most of which were tamped down, perhaps by a deer or other large animal.",33.4625,"-117.17139","WGS84",3999
1088339,0,14,38,"RSA","raphanistrum","Barbara Ertter","5/13/98",1998,5,13,"5/13/98","Contra Costa","North Gate Road on west side of Mount Diablo, hairpin turn opposite Angel Kerley trailhead.",37.87205,"-121.94265","WGS84",150
3544438,0,9,34,"UCJEPS","sativus","Barbara Ertter, Susan D'Alcamo","6/12/98",1998,6,12,"12-Jun-98","Contra Costa","North Gate Road on west flank of Mount Diablo, dogleg in road above ranches opposite Angel Kerley trailhead.",37.87205,"-121.94268","WGS84",250
202448,5,12,11,"OBI","raphanistrum","David J. Keil","6/5/98",1998,6,5,"5-Jun-98","San Luis Obispo","Hwy 58, just E of Santa Margarita cemetery.",35.389925,"-120.585056","WGS84",450
1300530,2,12,17,"DAV","raphanistrum","Ellen Dean","3/18/00",2000,3,18,"18-Mar-00","Napa","Napa County. McLaughlin Reserve. North of Knoxville -- Berryessa Rd., along road from Knoxville to Clover Valley, just E of site of old town of Knoxville. Near old Osage orange tree by creek.",38.826944,"-122.339722","WGS84",3999
1327836,2,7,7,"DAV","sativus","J. Buck","3/23/00",2000,3,23,"23-Mar-00","Sacramento","Cosumnes River Preserve: lower preserve, located near the Visitor's Center, east of Franklin Boulevard and south of Twin Cities.",38.2646,"-121.43738","WGS84",3900
3239401,1,7,20,"UCJEPS","sativus","Barbara Ertter","6/20/98",1998,6,20,"20-Jun-98","Contra Costa","Shell Ridge Open Space on NW side of Mount Diablo, roadside near Old Borges Ranch.",37.88167,"-121.91278","WGS84",1807
1546416,1,5,11,"UCR","sativus","Alison Lipman","5/6/98",1998,5,6,"5/6/98","Los Angeles","Los Angeles, San Pedro area, Defense Fuel Support Point (Naval Reservation) 3171 North Gaffey St.",33.76944,"-118.29444","WGS84",3999
2085539,1,8,46,"CHSC","sativus","D. Tellefson","4/23/00",2000,4,23,"4/23/00","Placer","Shockley Woods, Shockley Rd, Auburn. T 12N R 8E.",38.899722,"-121.073056","NAD83",805
1367985,1,17,34,"DAV","raphanistrum","J. V. Peconom","5/21/00",2000,5,21,"21-May-00","Sacramento","Sacramento County: city of Rancho Cordova, Mather Regional Park, along dirt road with telephone poles that heads west from Eagles Nest Road, approx. 2.25 road miles So of Douglas Blvd.",38.541667,"-121.291667","WGS84",3999
3507606,0,8,19,"UCJEPS","raphanistrum","Barbara Ertter","7/15/00",2000,7,15,"16-Jul-00","Contra Costa","Little Pine Creek Road on west side of Mount Diablo.",37.88157,"-121.97411","WGS84",750
76355,0,2,21,"SBBG","sativus","R. Burgess","9/19/01",2001,9,19,"9/19/01","Ventura","Olivas Adobe Rd adjacent to Olivas Adobe Park Golf Course; Ventura",34.243,"-119.2489","WGS84",750
293450,4,15,10,"UCSB","sativus","David L. Magney","4/2/01",2001,4,2,"4/2/01","Santa Barbara","Outer South Coast Ranges; Orcutt Quad., T9N, R35W, Punta De La Laguna, San Bernardino Bm; between Solomon & Black Roads (~280-ac site); N of SR1, S of Santa Maria Airport, W of Orcutt, along farm road near SR1",34.88,"-120.4816667","WGS84",3999
